source,search_keyword,title,company,location,date_posted,url,first_seen
linkedin,Prévision des ventes,Chef de secteur Paris Est évolutif H/F,Colgate-Palmolive,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4449111789,2026-08-29
linkedin,Prévision des ventes,"Ingénieur Commercial
CDI - H/F",iDNA,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459151696,2026-08-29
linkedin,Prévision des ventes,Sr Sales Manager - Proposals (Responsable Commercial - Offres H/F),GE Vernova,"Issy-les-Moulineaux, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4440084778,2026-08-29
linkedin,Demand Planner,STAGE- Assistant(e) Gestionnaire Disponibilité Produit (F/H/X) - JUILLET 2026,Bel,"Suresnes, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4399956019,2026-08-29
linkedin,Contrôleur de gestion retail,"Contrôleur de gestion junior - Paris, France  (H/F)",Astek,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457280038,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion F/H,Société des grands projets,"St.-Denis, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459324757,2026-08-29
linkedin,Contrôleur de gestion retail,Responsable Boutique H/F,LSA Commerce & Consommation,"Giverny, Normandy, France",2026-08-26,https://www.linkedin.com/jobs/view/4457254667,2026-08-29
indeed,Data Analyst Retail,Consultant·e Junior (Analyst) en Transformation Digitale – CTO Advisory / Plateformes digitales – CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=00166f46bc9fd0b8,2026-08-29
indeed,Data Analyst Retail,Consultant·e Junior (Analyst) en Transformation Digitale – CTO/CIO Advisory - CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=703ec8caf0bbc085,2026-08-29
indeed,Data Analyst Retail,Consultant·e Junior (Analyst) en Transformation Digitale - CTO Advisory / Smart Connectivity – CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=d663b64eb3289207,2026-08-29
indeed,Data Analyst Retail,Consultant·e Junior (Analyst) en Transformation Digitale - CTO Advisory - CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=aa1edccfbbf21529,2026-08-29
indeed,Data Analyst Retail,Consultant·e Junior (Analyst) en Transformation Digitale - CTO Advisory / Cloud – CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=ed84ab779656084c,2026-08-29
indeed,Data Analyst Retail,Consultant·e Junior (Analyst) en Transformation Digitale - CTO Advisory / Digital Workplace – CDI,Groupe Talents Handicap,"Nanterre, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=988fd9553f4d2ea6,2026-08-29
linkedin,Data Analyst Retail,Alternance - Assistant.e Opérations et Logistique EMEA (F/H) - Septembre 2026,Louis Vuitton,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4413179247,2026-08-30
linkedin,Data Analyst Retail,STAGE – Assistant.e Comptes Clés & Enseignes Nationales F/H - Marché France - Janvier 2027,CHANEL,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457961333,2026-08-30
linkedin,Data Analyst Retail,Business Analyst Retail,Fujitsu,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4448865372,2026-08-30
linkedin,Prévision des ventes,Conseiller(ère) de Vente,BRICO DÉPÔT,"Beauvais, Hauts-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4422122361,2026-08-30
linkedin,Prévision des ventes,Assistant(e) administration des ventes,Grace & Mila,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459314231,2026-08-30
linkedin,Prévision des ventes,Conseillère de vente (H/F),Groupe GR,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457262821,2026-08-30
linkedin,Demand Planner,Gestionnaire exécution plan de charge F/H,Commissariat au Numérique de Défense - CND,"Le Kremlin-Bicêtre, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4459303818,2026-08-30
linkedin,Demand Planner,Approvisionneur projet H/F,Bertrandt Group,"Versailles, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457944559,2026-08-30
linkedin,Demand Planner,Chef.fe de secteur PFT/PLS H/F,ND,"Aubervilliers, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457973830,2026-08-30
linkedin,Contrôleur de gestion retail,Animateur réseau Marché d’à Côté et B2B  – F/H,Franprix,"Vitry-sur-Seine, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4449113412,2026-08-30
linkedin,Contrôleur de gestion retail,CDI - Directeur commercial international John Lobb (H/F),John Lobb,"Paris, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4431204724,2026-08-30
linkedin,Contrôleur de gestion retail,Responsable de Magasin (77) F/H,Achil,"Torcy, Île-de-France, France",2026-08-26,https://www.linkedin.com/jobs/view/4457951652,2026-08-30
indeed,Prévision des ventes,Responsable régional en alternance - Nord,Action,"Paris, A8, FR",2026-08-26,https://fr.indeed.com/viewjob?jk=ef0d63c5cb5996a9,2026-08-30
hellowork,Prévision des ventes,Pilote Supply Chain - Automobile Défense H/F,Atexis,Guyancourt - 78,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82642941.html,2026-08-26
hellowork,Demand Planner,Lead Demand Planner - CDI - Saint-Ouen 93 H/F,,Saint-Ouen-sur-Seine - 93,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82647547.html,2026-08-26
hellowork,Contrôleur de gestion retail,Contrôleur de Gestion sur Paris H/F,"LTD - Métiers du Tertiaire Technique, Fonctions Supports, Mode & Luxe",Paris - 75,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82638999.html,2026-08-26
hellowork,Prévision des ventes,Data Analyst Senior Retail - Grande Distribution Gcp H/F,Skiils,Paris - 75,2026-08-25,https://www.hellowork.com/fr-fr/emplois/81690488.html,2026-08-25
hellowork,Prévision des ventes,Pilote Supply Chain H/F,Michael Page,Melz-sur-Seine - 77,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82637427.html,2026-08-25
hellowork,Prévision des ventes,Category Manager Gaming & High-Tech H/F,Michael Page,Paris - 75,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82637361.html,2026-08-25
hellowork,Prévision des ventes,Key Account Manager GSA GSS Pureplayers H/F,Michael Page,Saint-Denis - 93,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82637338.html,2026-08-25
hellowork,Demand Planner,Responsable S&Op H/F,Cabinet Turka,Rungis - 94,2026-08-25,https://www.hellowork.com/fr-fr/emplois/73948406.html,2026-08-25
hellowork,Prévision des ventes,Supply Coordinator CDI H/F,Shiseido,Neuilly-sur-Seine - 92,2026-08-25,https://www.hellowork.com/fr-fr/emplois/81635756.html,2026-08-25
hellowork,Prévision des ventes,Sales Senior H/F,Keewe,Paris 9e - 75,2026-08-25,https://www.hellowork.com/fr-fr/emplois/80555940.html,2026-08-25
hellowork,Prévision des ventes,Data Analyst H/F,Wold,Paris - 75,2026-08-25,https://www.hellowork.com/fr-fr/emplois/81688093.html,2026-08-25
hellowork,Prévision des ventes,Approvisionneur H/F,Alveor,Bonneuil-sur-Marne - 94,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82623468.html,2026-08-25
hellowork,Prévision des ventes,Gestionnaire Approvisionnement - CDI H/F,Disneyland Paris,Champs-sur-Marne - 77,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82623282.html,2026-08-25
hellowork,Prévision des ventes,Commercial H/F,Techem,Châtenay-Malabry - 92,2026-08-25,https://www.hellowork.com/fr-fr/emplois/82607666.html,2026-08-25
linkedin,Prévision des ventes,CDI - Gestionnaire Administration des ventes EXPORT H/F/X - YVES ROCHER,Groupe Rocher,"Issy-les-Moulineaux, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458535617,2026-08-25
indeed,Data Analyst Retail,STAGE - Assistant Retail (Grands Magasins) et Performance Analyst (H/F) - Hermès Parfum Beauté,Hermès,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=349a3cd13f3309c5,2026-08-26
indeed,Data Analyst Retail,Senior Research Analyst F/H - NIM Paris,Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=a3950d3e9ffbda55,2026-08-26
indeed,Data Analyst Retail,Apprenticeship - 1 year - Risk Analyst F/H,Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=101f8b973c929f94,2026-08-26
indeed,Data Analyst Retail,Apprenticeship - 1 year - Cross-functional Risk Analyst F/H,Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=367088be222ea5d8,2026-08-26
indeed,Data Analyst Retail,Internship - 6 months - IA Data Analyst F/H,Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=3f42f6eeb403ff09,2026-08-26
indeed,Data Analyst Retail,Internship - 6 months - Valuation Risk Analyst F/H,Natixis,"Charenton-le-Pont, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=06e347c8cc470a0a,2026-08-26
indeed,Data Analyst Retail,Internship - 6 months - Data Analyst - F/W,Natixis,"Charenton-le-Pont, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=d95cf4e5800c9fe8,2026-08-26
indeed,Data Analyst Retail,Transaction Regulatory Reporting Analyst (F/H),Natixis,"Charenton-le-Pont, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=87a92c5ec8c90b3f,2026-08-26
indeed,Data Analyst Retail,Work study - 2 years - Financial Data Analyst Engineer F/H,Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=769aad4648074bed,2026-08-26
indeed,Data Analyst Retail,Transaction Regulatory Reporting Analyst Intern (F/H),Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=ed1ecc8ac5ca7ea4,2026-08-26
indeed,Data Analyst Retail,6-month internship - Risk ESG Analyst,Natixis,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=ec23e72e9d81c0d1,2026-08-26
indeed,Prévision des ventes,Alternance - Assistant(e) Logistique Gestion et Pilotage des stocks IGL H/F Septembre 2026,PepsiCo,"Colombes, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=cb2bdc927fb6f02c,2026-08-26
indeed,Prévision des ventes,Alternance - Assistant(e) Logistique Gestion et Pilotage des stocks IGL H/F Septembre 2026,PepsiCo,"Colombes, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=af65cb9c9607e5fe,2026-08-26
indeed,Prévision des ventes,STAGES - Supply Chain & Achats | Janvier 2027,Reckitt,"Massy, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=5a80beeff6113692,2026-08-26
indeed,Prévision des ventes,STAGES - Contrôle de gestion | Janvier 2027,Reckitt,"Massy, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=690ba75ff656e1ae,2026-08-26
indeed,Prévision des ventes,Responsable Grands Comptes - KAM Grossistes & Pharmacies F/H,Coloplast,"Fontenay-sous-Bois, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=df699f9def74b085,2026-08-26
indeed,Prévision des ventes,Manager H/F,,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=f7b0954b05fbb158,2026-08-26
indeed,Prévision des ventes,Support material flow manager - Guyancourt H/F,ECM Engineering Conception Maintenance,"Guyancourt, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=9926bf48b16d3dfa,2026-08-26
indeed,Prévision des ventes,Support material flow manager - Guyancourt H/F,ECM Engineering Conception Maintenance,"Guyancourt, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=870b0c875ed4faf4,2026-08-26
indeed,Prévision des ventes,Responsable de boutique H/F - CDI - Swatch - Puteaux - (92),Swatch Group,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=920f732858866845,2026-08-26
indeed,Prévision des ventes,Product Support Manager F-H,Safran,"Colombes, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=21883c69d9811ca6,2026-08-26
indeed,Prévision des ventes,STAGE - Assistant Marketing Opérationnel (Marché France Benelux) (H/F) - Hermès Parfum Beauté,Hermès,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=d195d10b30d1ee3b,2026-08-26
indeed,Prévision des ventes,STAGE - Assistant Area Sales Manager - Travel Retail (Europe) (H/F) - Hermès Parfum Beauté,Hermès,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=3dce4005290660b6,2026-08-26
indeed,Prévision des ventes,Key Account Manager GMS et Cash & Carry (H/F),IQ Spirits,"Rueil-Malmaison, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=516173c637e75bb4,2026-08-26
indeed,Prévision des ventes,RESPONSABLE CONTROLE DE GESTION - CDI (F/H),BMW Group,"Vélizy-Villacoublay, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=fc5c21d5cb53e9ac,2026-08-26
indeed,Prévision des ventes,Chef de projets Senior,KION Group,"Bussy-Saint-Georges, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=23967b96df4e4dbb,2026-08-26
indeed,Prévision des ventes,Responsable Développement Enseignes GMS France (H/F) - Entité TRENDY,LABEYRIE FINE FOODS,"Paris, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=e73cc6a156602f4d,2026-08-26
indeed,Prévision des ventes,CDI - Business Development Manager NAM (F/H/X),Sephora,"Neuilly-sur-Seine, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=973db40759c9bf44,2026-08-26
indeed,Prévision des ventes,Pilote Supply Chain (H/F) - Automobile Défense,atexis,"Guyancourt, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=985f2b09f015506c,2026-08-26
indeed,Prévision des ventes,Responsable Hébergement (H/F/X),"Ibis Issy les Moulineaux ""Val de Seine""","Issy-les-Moulineaux, A8, FR",2026-08-25,https://fr.indeed.com/viewjob?jk=7eb2a0ea714fafad,2026-08-26
linkedin,Data Analyst Retail,EMEI Business Analyst,Christian Louboutin,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4456180865,2026-08-20
linkedin,Data Analyst Retail,Client Insights Data Analyst (F/H),Louis Vuitton,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4432406350,2026-08-26
linkedin,Demand Planner,Sales Operations Analyst (H/F),Capsul'in Pro,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4457469522,2026-08-26
linkedin,Contrôleur de gestion retail,Business Controller,QSRP,"Montrouge, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4448352071,2026-08-26
linkedin,Data Analyst Retail,Stage – Data Analyst – Supply chain (H/F/X) – Mode – Janvier 2027,CHANEL,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4457478730,2026-08-26
linkedin,Contrôleur de gestion retail,Contrôleur(se) de gestion Retail (F/H),Louis Vuitton,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458799103,2026-08-26
linkedin,Prévision des ventes,"Chef de Marché Paris, CDI, H/F",PepsiCo,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4428941367,2026-08-26
linkedin,Prévision des ventes,Wholesale Account Executive,Nour Hammour,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4457479931,2026-08-26
linkedin,Prévision des ventes,Responsable Performance Commerciale H/F/X,Galileo Global Education,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4457465622,2026-08-26
linkedin,Prévision des ventes,Head of Sales France,Suntory Global Spirits,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458725458,2026-08-26
linkedin,Demand Planner,Gestionnaire de planning - CDD 12 mois,Reckitt,"Chartres, Centre-Val de Loire, France",2026-08-25,https://www.linkedin.com/jobs/view/4458713487,2026-08-26
linkedin,Contrôleur de gestion retail,Contrôleur de gestion opérationnel - H/F,GLOBE GROUPE SHOPPER HOUSE,"Neuilly-sur-Seine, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/2148454021,2026-08-26
linkedin,Data Analyst Retail,Apprenticeship | Reporting Analyst / Developer,AXA,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458701556,2026-08-27
linkedin,Data Analyst Retail,STAGE - Assistant Retail (Grands Magasins) et Performance Analyst (H/F) - Hermès Parfum Beauté,Hermès,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4457498495,2026-08-27
linkedin,Data Analyst Retail,Chargé de projets stratégiques,Solo,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458722181,2026-08-27
linkedin,Prévision des ventes,Ingénieur commercial BtoB dermato/cosmétique H/F,Gi Life Sciences,"Chartres, Centre-Val de Loire, France",2026-08-25,https://www.linkedin.com/jobs/view/4458599791,2026-08-27
linkedin,Prévision des ventes,Commercial Point de Vente Bâtiment-Construction H/F (Arcueil),Talents Commerciaux,"Arcueil, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4459003529,2026-08-27
linkedin,Prévision des ventes,Commercial Point de Vente Bâtiment-Construction H/F (Bonneuil),Talents Commerciaux,"Bonneuil-sur-Marne, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4459004487,2026-08-27
linkedin,Demand Planner,Assistant Supply Chain Sales Planning Homme - F/H - Stage,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458780162,2026-08-27
linkedin,Demand Planner,Alternance - Assistant(e) Logistique Gestion et Pilotage des stocks IGL H/F Septembre 2026,PepsiCo,"Colombes, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4456958060,2026-08-27
linkedin,Demand Planner,Assistant Sales Planning RTW F/H - Stage,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4458786083,2026-08-27
linkedin,Contrôleur de gestion retail,Finance Manager (H/F),Extend Beauty,,2026-08-25,https://www.linkedin.com/jobs/view/4458714581,2026-08-27
linkedin,Contrôleur de gestion retail,"RESPONSABLE ADJOINT/E, CDI 35H",MANGO,"Rosny-sous-Bois, Île-de-France, France",2026-08-25,https://www.linkedin.com/jobs/view/4457602522,2026-08-27
